,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
0,2020-01-02,-53.31380951007374,-21.38930576630711,5.2293451890192815,10.238908686459515,4.911794804529258,-30.621850580291145,-84.94491717666395
1,2020-01-03,-53.29309679304558,-21.370911366879564,5.228267803302302,10.237466038008145,4.9101951030958135,-30.623528820379434,-84.91160803589833
2,2020-01-06,-53.370257543050435,-21.405807172324085,5.233496015154589,10.247716002331737,4.913408583547505,-30.639637624575258,-85.02108173891594
3,2020-01-07,-53.39166909036889,-21.39583401553665,5.232500220463784,10.25035828281851,4.9141350903564565,-30.635654964694808,-85.0261644769616
4,2020-01-08,-53.45743512867332,-21.412976508682775,5.236491152144209,10.25323743755452,4.918730660278676,-30.672751762445387,-85.13470414982407
5,2020-01-09,-53.45845410597455,-21.425253455553335,5.2427583971388945,10.25140367222928,4.921532119198197,-30.671177078419532,-85.13919045138104
6,2020-01-10,-53.446780117029775,-21.45382439088088,5.252380818057865,10.252132376159501,4.928052408252267,-30.68799543870345,-85.15603434414449
7,2020-01-13,-53.44563493666365,-21.454157710748987,5.251337166451716,10.253807059451963,4.924694000113001,-30.685942355513134,-85.15589677690909
8,2020-01-14,-53.421549138407656,-21.432352708745665,5.246122826370444,10.253202451825937,4.922659886507533,-30.687656006423875,-85.11957268887329
9,2020-01-15,-53.42508562240855,-21.436935517626072,5.248942964594764,10.25807253843316,4.924243067046487,-30.692518184638573,-85.1232807545988
10,2020-01-16,-53.42765406107848,-21.445719479052624,5.250206136677512,10.256720065222767,4.924282622709223,-30.696083645425027,-85.13824836094662
11,2020-01-17,-53.44481721441141,-21.462408729302965,5.256817188235773,10.25641998464557,4.933519514721799,-30.706928642714022,-85.16739789882524
12,2020-01-19,-53.49110096072589,-21.463436989611708,5.259909137762562,10.260469624101205,4.9340447004701,-30.70669604953701,-85.20681053754075
13,2020-01-20,-51.66802641960785,-21.483270421762295,5.264806371116291,10.26501134038697,4.9407320516937965,-30.725318108462204,-83.40606518663529
14,2020-01-21,-51.68297399600272,-21.522224680728733,5.278611674018753,10.268125368780218,4.951491276044154,-30.732368722970133,-83.43933908085847
15,2020-01-22,-51.701104721198575,-21.51673100357974,5.2793087671832115,10.270969326559054,4.95085224208982,-30.739714858551157,-83.45642024749738
16,2020-01-23,-51.71973206116349,-21.557580033719393,5.294152790721455,10.271317499201459,4.9612372165478735,-30.73978453824497,-83.49038912665708
17,2020-02-03,-52.04027016970164,-21.731616466488596,5.362106144831256,10.311112385301504,5.015686762098676,-30.792207064035686,-83.87518840799447
18,2020-02-04,-52.025887880084156,-21.7249362986069,5.355162347604398,10.303637605547683,5.011662618250347,-30.788941580763378,-83.86930318805202
19,2020-02-05,-52.012337723598804,-21.729136062173556,5.357347938452326,10.305240020156665,5.013759391074725,-30.803197345245184,-83.86832378133383
20,2020-02-06,-52.00564315921957,-21.729011247227366,5.359131800561304,10.30745369672631,5.01500685322812,-30.808766465889942,-83.86182852182114
21,2020-02-07,-52.04725986461687,-21.770370393926786,5.370036303648321,10.314776813701167,5.0218402842186025,-30.811106232092516,-83.92208308906808
22,2020-02-10,-52.08923701418758,-21.80324596725959,5.376966256614894,10.318192298525663,5.0277219205714685,-30.834198929150443,-84.0038014348856
23,2020-02-11,-52.04808427617002,-21.772908477204545,5.364933535839855,10.318962951697024,5.01990828208637,-30.837139979097348,-83.95432796284867
24,2020-02-12,-52.055307586396445,-21.769113295180397,5.363290202278035,10.32255218183623,5.018892534709484,-30.84439968857693,-83.96408565133002
25,2020-02-13,-52.056502322742304,-21.76850057484768,5.365971987794013,10.323060914975965,5.019365035542148,-30.847133788342788,-83.96373874762064
26,2020-02-14,-52.05326995618165,-21.75416762213411,5.356087824054735,10.322088533883056,5.01582394139966,-30.852967711427613,-83.96640499040592
27,2020-02-17,-52.04625699200535,-21.73105432532192,5.260131962380425,10.321728734259693,5.011453091326819,-30.867727595578003,-84.05172512493834
28,2020-02-18,-52.060953336323536,-21.738091948504515,5.26559271948817,10.329048519622097,5.010769551781786,-30.867801036194837,-84.06143553013084
29,2020-02-19,-52.06207004642026,-21.73693294004741,5.258325005647133,10.326833013001625,5.0037300852483755,-30.86755608010322,-84.07767096267375
30,2020-02-20,-52.069690634792394,-21.710274962024307,5.256112641634864,10.316751127268432,5.003430853552903,-30.871766832046074,-84.07543780640658
31,2020-02-21,-52.103183671084075,-21.730268290409793,5.266274519155855,10.328702247636361,5.008426207493485,-30.876288136160213,-84.10633712336838
32,2020-02-24,-52.13903769377745,-21.76771479728012,5.277080827236493,10.335732970038254,5.015249555990165,-30.164103144918244,-83.44279228271091
33,2020-02-25,-52.14996715195125,-21.76111057098395,5.276747831535268,10.334802288863573,5.014828011393478,-30.161176765592078,-83.44587635673497
34,2020-02-26,-52.16364022730232,-21.776925970894123,5.281164159224145,10.334714217884597,5.015480939425475,-30.163573986731066,-83.47278086839329
35,2020-02-27,-52.16598001999397,-21.807321790348357,5.28918709769575,10.335686781280259,5.0226323687234355,-30.163852699442355,-83.48964826208524
36,2020-02-28,-52.169786275211386,-21.87142283186344,5.306839992778184,10.343987837836972,5.040162583208523,-30.156758995539725,-83.50697768879087
37,2020-03-02,-52.169290751480624,-21.86766541237077,5.305771008136603,10.346540869946695,5.039463909339514,-30.163890705920704,-83.50907108234928
38,2020-03-03,-52.15644836763164,-21.878766901213446,5.304427075311136,10.346434401530551,5.037357445836024,-30.154789027385046,-83.50178537355242
39,2020-03-04,-52.309514823065555,-21.927071658756308,5.33246896134555,10.350991108385198,5.059238308571686,-30.166039851102013,-83.65992795462142
40,2020-03-05,-52.32695816641924,-21.920682262259326,5.33176111028572,10.35199510029842,5.060032678713854,-30.166039851102013,-83.66989139048258
41,2020-03-06,-52.403389274819276,-21.9555676916739,5.356824348880155,10.362811658436128,5.0784946377312,-30.174728921745242,-83.73555524319093
42,2020-03-09,-52.5314098779329,-22.056362097687845,5.398917290384849,10.11309815515393,5.112288816757403,-30.191044691298465,-84.15451240462303
43,2020-03-10,-52.470898063405556,-21.214526686255034,5.36375823672809,10.103279899427656,5.083361802922027,-30.182739673573618,-83.31776448415644
44,2020-03-11,-52.44288051802758,-21.218143988318108,5.363520321188711,10.10905692017867,5.0839347044951095,-30.186053425287312,-83.2905659857705
45,2020-03-12,-52.41488978628598,-21.195823879517274,5.353856269940385,10.105794516954157,5.077524128067374,-30.186393925890375,-83.25993267673172
