,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
76,2020-04-26,-53.72625780543088,-21.929825464108415,5.48399801555491,10.284349176595388,5.226527406666489,-30.449879931912935,-85.11108860263545
77,2020-04-27,-53.7143258771702,-21.91677134087783,5.474741559020157,10.283768093635503,5.216358996266492,-30.45047249639767,-85.10670106552354
78,2020-04-28,-53.734573729028675,-21.932257398291025,5.479042165907359,10.28516391195042,5.2222834618773835,-30.452981835700356,-85.13332342328489
79,2020-04-29,-53.72833461451302,-21.979009972233342,5.4918168916372565,10.29004484287339,5.235134413166271,-30.456909308344695,-85.14725774741413
80,2020-04-30,-53.703608842812905,-21.97865319007737,5.479444498788127,10.285879843283983,5.226808113247121,-30.4505702941517,-85.14069987172275
81,2020-05-06,-53.649504151025276,-21.94232104185507,5.459535872166758,10.282093817323995,5.1450980608679,-30.45400283457259,-85.1591002770943
82,2020-05-07,-53.60131923132844,-21.86262359813324,5.435625748749904,10.275878369094878,5.122516047941846,-30.446798361894757,-85.07672102556981
83,2020-05-08,-53.58497931139627,-21.857304617950582,5.440435883193867,10.273245736202222,5.1238966466422795,-30.442766494261473,-85.04747215756994
84,2020-05-09,-53.57806164905339,-21.847302357748525,5.434999127749518,10.274827175999071,5.122517394849535,-30.446122458187727,-85.03914276639152
85,2020-05-11,-53.506934537540296,-21.781411731407548,5.420489467537784,10.266948582766794,5.106266632553002,-30.44341298016928,-84.93805456625954
86,2020-05-12,-53.52439097258937,-21.78355120181472,5.42391559363937,10.26664778850006,5.1098007163784755,-30.44231414195305,-84.94989221783925
87,2020-05-13,-53.5158971782801,-21.7617212246335,5.411562874405517,10.262871034035067,5.102501503892852,-30.44379213869887,-84.94447512927904
88,2020-05-14,-53.52271013190946,-21.793500963678703,5.414536286775826,10.266073705793698,5.106770578617217,-30.44443312933256,-84.97326365373397
89,2020-05-15,-53.55196345212439,-21.836888056345003,5.425528719313794,10.268416799764642,5.116517941782396,-30.448351071460547,-85.02673911906912
90,2020-05-18,-53.50037306073401,-21.759597085703035,5.405120112222271,10.261460581580765,5.097096598061898,-30.447070611697985,-84.94336346627009
91,2020-05-19,-53.47666750640196,-21.716848946579738,5.3992082360457285,10.255799115073264,5.087776452089133,-30.44445044314061,-84.89518309291418
92,2020-05-20,-53.46820361136272,-21.706833734321343,5.405070105575605,10.252054104104324,5.0896334601261985,-30.4273288213993,-84.85560849727723
